RESOURCEUSEINDICATORSPER1m²ofPLASTERBOARD,
C4,D
"4,86E+00","0,0OE+00"
"-4,86E+00","0,00E+00"
"0,00E+00","0,00E+00"
"5,07E-02","0,00E+00"
"-5,07E-02","0,00E+00"
"0,00E+00","0,00E+00"
"0,0OE+00","0,0OE+00"
"0,00E+00","0,00E+00"
"0,00E+00","0,00E+00"
"1,37E-03","0,00E+00"
,
,
,
C4,D
"1,58E-05","0,00E+00"
"8,50E+00","0,00E+00"
"1,90E-07","0,00E+00"
"0,0OE+00","0,00E+00"
"0,0OE+00","0,00E+00"
"0,0OE+00","0,OOE+00"
"0,0OE+00","0,OOE+00"
"0,0OE+00","0,0OE+00"
,
