"CLSRck30S4XC2D25CEMIV/A42,5R-SRCAM",,
Indicatore,Unita di misura,,,,D
A1-A3,A4,A5,B1,B2,B3,B4,Moduli B5,B6,B7,,C1,C2,C3,C4
Rifiutipericolosismaltiti,kg,"8,71 E-03",ND,ND,"0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00"
Rifiutinonpericolosismaltiti,kg,"5,53 E-03",ND,ND,"0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","0,00 E+00","4,69 E+02","0,00 E+00"
Rifiutiradioattivi,kg,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
